,movie_id,imdb_id,title,imdb_rating,year,genre,director,cast,cover_url,plot,url
243,243,31381,Gone with the Wind,8.2,1939,Drama | Romance | War,Victor Fleming|George Cukor|Sam Wood,Thomas Mitchell|Barbara O'Neil|Vivien Leigh|Evelyn Keyes|Ann Rutherford|George Reeves|Fred Crane|Hattie McDaniel|Oscar Polk|Butterfly McQueen|Victor Jory|Everett Brown|Howard Hickman|Alicia Rhett|Leslie Howard|Olivia de Havilland|Rand Brooks|Carroll Nye|Clark Gable|Laura Hope Crews|Eddie 'Rochester' Anderson|Harry Davenport|Leona Roberts|Jane Darwell|Ona Munson|Paul Hurst|Isabel Jewell|Cammie King Conlon|Eric Linden|J.M. Kerrigan|Ward Bond|Jackie Moran|Cliff Edwards|Lillian Kemble-Cooper|Yakima Canutt|Marcella Martin|Louis Jean Heydt|Mickey Kuhn|Olin Howland|Irving Bacon|Robert Elliott|William Bakewell|Mary Anderson|John Albright|Eric Alden|John Arledge|Roscoe Ates|Trevor Bardette|Dorothy Barrett|Janet Barrett|Lennie Bluett|John Breen|Ralph Brooks|Morgan Brown|Daisy Bufford|Ann Bupp|James Bush|Ruth Byers|Gary Carlson|Horace B. Carpenter|Louise Carter|Shirley Chambers|Eddy Chandler|Silver Chief|Wallis Clark|Richard Clucas|Frank Coghlan Jr.|Billy Cook|Jim Corey|Gino Corrado|Martina Cortina|Luke Cosgrave|Kernan Cripps|Patrick Curtis|Russell Custer|Yola d'Avril|Ned Davenport|Marvin Davis|Dolores Dean|Dawn Dodd|Lester Dorr|Phyllis Douglas|Joan Drake|F. Driver|Edythe Elliott|Susan Falligant|Richard Farnsworth|Frank Faylen|Geraldine Fissette|Charline Flanders|Greg Giese|Kelly Griffin|George Hackathorne|Chuck Hamilton|Evelyn Harding|Lucille Harding|Inez Hatchett|Jean Heker|Ricky Holt|Shep Houghton|George Huggins|Peaches Jackson|Claire James|Jerry James|Si Jenks|Harvey Karels|Tommy Kelly|Emmett King|W. Kirby|Al Kunde|Paula Lane|Carl M. Leviness|Timothy J. Lonergan|John Long|Robert Locke Lorraine|Barbara Lynn|Margaret Mann|Caren Marsh|William McClain|Leona McDowell|Dock McGill|Peggy McIntyre|George Meeker|Charles Middleton|Lola Milliorn|Hans Moebus|Alberto Morin|Adrian Morris|Lee Murray|H. Nellman|David Newell|Jeanette Noeson|Artie Ortego|Dorothy Ann Pailliot|Naomi Pharr|Lee Phelps|Spencer Quinn|Jolane Reynolds|Marjorie Reynolds|Suzanne Ridgway|Louisa Robert|Azarene Rogers|Scott Seaton|Tom Seidel|Terry Shero|William Stack|William Stelling|Harry Strang|Dirk Wayne Summers|Stephanie Toler|Emerson Treacy|Phillip Trent|Julia Ann Tuck|Tom Tyler|Dale Van Sickel|E. Alyn Warren|Blue Washington|Rita Waterhouse|John Joseph Waterman Jr.|Dan White|Sarah Whitley|Ernest Whitman|Guy Wilkerson|Zack Williams|Phyllis Woodward|John Wray,https://m.media-amazon.com/images/M/MV5BYjUyZWZkM2UtMzYxYy00ZmQ3LWFmZTQtOGE2YjBkNjA3YWZlXkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_SX200_.jpg,"Scarlett is a woman who can deal with a nation at war, Atlanta burning, the Union Army carrying off everything from her beloved Tara, the carpetbaggers who arrive after the war. Scarlett is beautiful. She has vitality. But Ashley, the man she has wanted for so long, is going to marry his placid cousin, Melanie. Mammy warns Scarlett to behave herself at the party at Twelve Oaks. There is a new man there that day, the day the Civil War begins. Rhett Butler. Scarlett does not know he is in the room when she pleads with Ashley to choose her instead of Melanie.",https://www.imdb.com/title/tt0031381
244,244,70707,Sleeper,7.1,1973,Comedy | Sci-Fi,Woody Allen,Woody Allen|Diane Keaton|John Beck|Mary Gregory|Don Keefer|John McLiam|Bartlett Robinson|Chris Forbes|Mews Small|Peter Hobbs|Susan Miller|Lou Picetti|Jessica Rains|Brian Avery|Spencer Milligan|Stanley Ralph Ross|John Cannon|Myron Cohen|Regis Cordic|Howard Cosell|George Furth|Seamon Glass|Charles H. Gray|Jerry Hardin|Bob Harks|Harry Holcombe|Doug Jinks|Laurence Kirchmar|Jackie Mason|Read Morgan|Richard Nixon|Albert Popwell|Douglas Rain|Whitney Rydbeck,https://m.media-amazon.com/images/M/MV5BMGM3ZjM4ZTAtODBiNC00ZjcxLWJhYjctYzdlYTZjMzY4ZjE1XkEyXkFqcGdeQXVyMTUzMDUzNTI3._V1_SX200_.jpg,"Miles, a nebbishy clarinet player who also runs a health food store in NYC's Greenwich Village, is cryogenically frozen, and brought back - 200 years in the future, by anti-government radicals in order to assist them in their attempt to overthrow the oppressive government. When he goes off on his own, he begins to explore this brave new world, which has Orgasmatron booths to replace sex and confessional robots.",https://www.imdb.com/title/tt0070707
245,245,95159,A Fish Called Wanda,7.5,1988,Comedy | Crime,Charles Crichton|John Cleese,John Cleese|Jamie Lee Curtis|Kevin Kline|Michael Palin|Maria Aitken|Tom Georgeson|Patricia Hayes|Geoffrey Palmer|Cynthia Cleese|Mark Elwes|Neville Phillips|Peter Jonfield|Ken Campbell|Al Ashton|Roger Hume|Roger Brierley|Llewellyn Rees|Michael Percival|Kate Lansbury|Robert Ian Mackenzie|Andrew MacLachlan|Roland MacLeod|Jeremy Child|Pamela Miles|Tom Pigott Smith|Katherine John|Sophie Johnstone|Kim Barclay|Sharon Marino|Patrick Newman|David Simeon|Imogen Bickford-Smith|Tia Lee|Robert Putt|Waydon Croft|John Dixon|Anthony Pedley|Robert McBain|Clare McIntyre|Charu Bala Chokshi|Stephen Fry|Roy Beck|John Bird|Chris Chering|Terence Conoley|Robert Goodman|Pat Gorman|Aidan Harrington|Barrie Holland|Rebecca Moore|Mike Reynell|Peter Roy|Guy Standeven|David Stone,https://m.media-amazon.com/images/M/MV5BNTQ0ODhiNjEtMDFiYi00NmZhLWJkMzQtNTBkOGQwOTliZDAxXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX200_.jpg,"In London, Georges Thomason (Tom Georgeson), his seductive American girlfriend Wanda Gershwitz (Jamie Lee Curtis), and their associate Ken Pile (Sir Michael Palin) are planning their latest crime: a diamond heist that should net them 13 million pounds sterling. They plan to leave the country with the goods after the heist. On Wanda's recommendation, they enlist the help of her weapons-expert brother Otto West (Kevin Kline) for this heist. Actually, Otto isn't Wanda's brother, but her latest lover, a dimwit who gets off on his own body odor and believes he's an intellectual because he reads Nietzsche and does not tolerate being called stupid by anyone. Wanda has one weakness in men which is how Otto was able to get her to be his lover: speaking Italian in seduction. Wanda and Otto plan to double-cross Georges by having him arrested for the heist while they abscond with the jewels. Wanda further plans to triple-cross Otto by eliminating him from the picture after she has the jewels. They are able to get Georges arrested with him not knowing who tipped the off the police, and implicated by elderly eyewitness Eileen Coady (Patricia Hayes). With Georges in jail, Wanda and Otto discover that he has protected his investment by moving the jewels from their agreed location to a hidden one, telling nobody where they are but offering Ken a slight hint. Georges gives Ken, an animal lover with an extreme stutter, the task of killing Mrs. Coady before she is able to testify against him, as she is the Crown's primary witness. Meanwhile, Wanda has her own plan to reach her end goal: seduce George's defense lawyer Archie Leach (John Cleese) and find out Georges' secrets about the heist, including the location of the jewels. Archie may be easy prey for Wanda's seduction, as his wife Wendy (Maria Aitken) is a self-absorbed woman who pays him little attention. Otto might throw a wrench into Wanda's plans if he finds out what she's doing.",https://www.imdb.com/title/tt0095159
246,246,61418,Bonnie and Clyde,7.7,1967,Action | Biography | Crime | Drama,Arthur Penn,Warren Beatty|Faye Dunaway|Michael J. Pollard|Gene Hackman|Estelle Parsons|Denver Pyle|Dub Taylor|Evans Evans|Gene Wilder|Martha Adcock|Harry Appling|Owen Bush|Garrett Cassell|Mabel Cavitt|Patrick Cranshaw|Frances Fisher|Sadie French|Garry Goodgion|Clyde Howdy|Russ Marker|Ken Mayer|Ken Miller|Ann Palmer|Steven Scarbrough|Stuart Spates|James Stiver|Ada Waugh,https://m.media-amazon.com/images/M/MV5BMTNjNzBlY2QtNmY1Ni00MzhkLThmODgtMzc3ZDQ0YzJjZjNlXkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_SX200_.jpg,"1934. Young adults Bonnie Parker, a waitress, and Clyde Barrow, a criminal just released from prison, are immediately attracted to what the other represents for their life when they meet by chance in West Dallas, Texas. Bonnie is fascinated with Clyde's criminal past, and his matter-of-factness and bravado in talking about it. Clyde sees in Bonnie someone sympathetic to his goals. Although attracted to each other physically, a sexual relationship between the two has obstacles. They decide to join forces to embark on a life of crime, holding up whatever establishments, primarily banks, to make money and to have fun. They don't plan on hurting anyone or killing despite wielding loaded guns. They amass a small gang of willing accomplices, including C.W. Moss, a mechanic to fix whatever cars they steal which is important especially for their getaways, and Buck Barrow, one of Clyde's older brothers. The only reluctant tag-along is Buck's nervous wife, Blanche Barrow, a preacher's daughter. The gang's life changes after the first fatal shot is fired. After that, their willingness to shoot to kill increases to protect themselves and their livelihood. Their notoriety precedes them, so much so that no matter what one's opinion is of them, most want to have some association to the Barrow gang, to help them, to be spoken in the same breath as them, or to capture and or kill them. Of the many people they encounter in their crime spree, the one who may have the most profound effect on their lives is Texas Ranger, Frank Hamer, who seeks retribution.",https://www.imdb.com/title/tt0061418
247,247,46912,Dial M for Murder,8.2,1954,Crime | Thriller,Alfred Hitchcock,Ray Milland|Grace Kelly|Robert Cummings|John Williams|Anthony Dawson|Leo Britt|Patrick Allen|George Leigh|George Alderson|Robin Hughes|Richard Bender|Robin Sanders Clark|Jack Cunningham|Robert Dobson|Guy Doleman|Bess Flowers|Robert Garvin|Herschel Graham|Michael Hadlow|Sam Harris|Harold Miller|Forbes Murray|William H. O'Brien|Monty O'Grady|Ben Pollock|Thayer Roberts|Bernard Sell|Ray Spiker|Norman Stevans,https://m.media-amazon.com/images/M/MV5BOWIwODIxYWItZDI4MS00YzhhLWE3MmYtMzlhZDIwOTMzZmE5L2ltYWdlXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_SX200_.jpg,"In London, wealthy Margot Mary Wendice had a brief love affair with the American writer Mark Halliday while her husband and professional tennis player Tony Wendice was on a tennis tour. Tony quits playing to dedicate to his wife and finds a regular job. She decides to give him a second chance for their marriage. When Mark arrives from America to visit the couple, Margot tells him that she had destroyed all his letters but one that was stolen. Subsequently she was blackmailed, but she had never retrieved the stolen letter. Tony arrives home, claims that he needs to work and asks Margot to go with Mark to the theater. Meanwhile Tony calls Captain Lesgate (aka Charles Alexander Swann who studied with him at college) and blackmails him to murder his wife, so that he can inherit her fortune. But there is no perfect crime, and things do not work as planned.",https://www.imdb.com/title/tt0046912
248,248,104036,The Crying Game,7.2,1992,Crime | Drama | Romance | Thriller,Neil Jordan,Forest Whitaker|Miranda Richardson|Stephen Rea|Adrian Dunbar|Breffni McKenna|Joe Savino|Birdy Sweeney|Jaye Davidson|Andrée Bernard|Jim Broadbent|Ralph Brown|Tony Slattery|Jack Carr|Josephine White|Shar Campbell|Bryan Coleman|Ray De-Haan|David Crionelly|Charles Mandracchia,https://m.media-amazon.com/images/M/MV5BYWU4MjQ3YzUtNTA3YS00YmRmLTk1YjktODM1NGU0MjFiOTUzXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX200_.jpg,"An unlikely kind of friendship develops between Fergus (Stephen Rea), an Irish Republican Army volunteer, and Jody (Forest Whitaker), a kidnapped British soldier lured into an IRA trap by Jude (Miranda Richardson), another IRA member. When the hostage-taking ends up going horribly wrong, Fergus escapes and heads to London, where he seeks out Jody's lover, a hairdresser named Dil (Jaye Davidson). Fergus adopts the name ""Jimmy"" and gets a job as a day laborer. He also starts seeing Dil, who knows nothing about Fergus' IRA background. But there is something about Dil that Fergus doesn't know, either.",https://www.imdb.com/title/tt0104036
249,249,99703,The Grifters,6.9,1990,Crime | Drama | Thriller,Stephen Frears,Anjelica Huston|John Cusack|Annette Bening|Jan Munroe|Robert Weems|Stephen Tobolowsky|Jimmy Noonan|Richard Holden|Henry Jones|Michael Laskin|Eddie Jones|Sandy Baron|Lou Hancock|Gailard Sartain|Noelle Harling|Ivette Soler|Pat Hingle|Paul Adelstein|Jeremy Piven|Gregory Sporleder|David Sinaiko|Jeff Perry|Jon Gries|Micole Mercurio|Charles Napier|J.T. Walsh|Teresa Gilmore|Elizabeth Ann Feeley|Billy Ray Sharkey|Frances Bay|Xander Berkeley|Steven Anderson|Andy Dick|Fawn|John Gillespie|Eve Hands|Lee Hollingsworth|Juliet Landau|Sy Richardson|Martin Scorsese,https://m.media-amazon.com/images/M/MV5BMjNiYzg3OTUtYTQ2Mi00OTAwLWI4OGMtZGNkNDhmZDU4ZGRmXkEyXkFqcGdeQXVyNDkzNTM2ODg@._V1_SX200_.jpg,"Lily works for a bookie, placing bets to change the odds at the track. When her son is hospitalized after an unsuccessful con job and resultant beating, she finds that even an absentee parent has feelings for her child. This causes her own job to go wrong as well. Each of them faces the down side of the grift.",https://www.imdb.com/title/tt0099703
250,250,116209,The English Patient,7.4,1996,Drama | Romance | War,Anthony Minghella,Ralph Fiennes|Juliette Binoche|Willem Dafoe|Kristin Scott Thomas|Naveen Andrews|Colin Firth|Julian Wadham|Jürgen Prochnow|Kevin Whately|Clive Merrison|Nino Castelnuovo|Hichem Rostom|Peter Rühring|Geordie Johnson|Torri Higginson|Liisa Repo-Martell|Raymond Coulthard|Philip Whitchurch|Lee Ross|Anthony Smee|Matthew Ferguson|Jason Done|Roger Morlidge|Simon Sherlock|Sebastian Schipper|Fritz Eggert|Sonia Mankaï|Rim Turki|Sebastian Rudolph|Thoraya Sehill|Sondos Belhassen|Dominic Mafham|Gregor Truter|Salah Miled|Abdellatif Hamrouni|Samy Azaiez|Habib Chetoui|Philippa Day|Amanda Walker|Paul Kant|Fathy El Gharbawy,https://m.media-amazon.com/images/M/MV5BOTkxZTdkNTQtM2QwOS00NzRlLWEyMGItYTcxOTE4NTgyNGVhXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX200_.jpg,"October 1944 in war torn Italy. Hana (Juliette Binoche), a French-Canadian nurse working in a mobile army medical unit, feels like everything she loves in life dies on her. Because of the difficulty traveling and the dangers, especially as the landscape is still heavily booby-trapped with mines, Hana volunteers to stay behind at a church to care solely for a dying semi-amnesiac patient, who is badly burned and disfigured. She agrees to catch up to the rest of the unit after he dies. All the patient remembers is that he is English, and that he is married. Their solitude is disrupted with the arrival at the church of fellow Canadian David Caravaggio (Willem Dafoe), part of the Intelligence Service, who is certain that he knows the patient as a man who cooperated with the Germans. Caravaggio believes that the patient's memory is largely intact, and that he is running away from his past, in part, or in its entirety. The patient does open up about his past, all surrounding his work as a cartographer in North Africa, which was interrupted by the war. He may not be running from his work as a spy for the Germans as Caravaggio believes, but rather the memory of an affair he had with married Katharine Clifton (Dame Kristin Scott Thomas), the love of his life, and the memory of a promise not totally fulfilled. Hana may also test her theory of her fates with love and death as she embarks on a relationship of her own with Kip Singh (Naveen Andrews), a Sikh from India, whose unit has camped on the now overgrown lawn of the church. Their work entails sweeping for and defusing mines, the discovery of one such mine which had earlier saved her life.",https://www.imdb.com/title/tt0116209
251,251,105488,Strictly Ballroom,7.2,1992,Comedy | Drama | Music | Romance,Baz Luhrmann,Paul Mercurio|Tara Morice|Bill Hunter|Pat Thomson|Gia Carides|Peter Whitford|Barry Otto|John Hannan|Sonia Kruger|Kris McQuade|Pip Mushin|Leonie Page|Antonio Vargas|Armonia Benedito|Jack Webster|Lauren Hewett|Steve Grace|Paul Bertram|Di Emery|Lara Mulcahy|Brian M. Logan|Michael Burgess|Todd McKenney|Kerry Shrimpton|Simone Gage|Bradley Sabott|Ray Mather|Jo Shinta|Peter Lynch|Lee Becchiet|Warren Ring|Jaya Jamieson|John O'Connell|Anita Curtis|Roxana Vella|Deanne Curtis|Ángel García|Dene Kermond|Genevieve White|Lisa Ellis|Jacqueline Lendich|Bob Adams|Michelle McClatchy,https://m.media-amazon.com/images/M/MV5BNjY2MWI2YWYtOGUyZS00ZGZjLTkyYjAtYWYxZDJmMzlkZjE0XkEyXkFqcGdeQXVyNTE1NjY5Mg@@._V1_SX200_.jpg,"Scott Hastings is a champion caliber ballroom dancer, but much to the chagrin of the Australian ballroom dance community, Scott believes in dancing ""his own steps"". Fran is a beginning dancer and a bit of an ugly duckly who has the audacity to ask to be Scott's partner after his unorthodox style causes his regular partner to dance out of his life. Together, these two misfits try to win the Australian Pan Pacific Championships and show the Ballroom Confederation that they are wrong when they say, ""there are no new steps!""",https://www.imdb.com/title/tt0105488
252,252,88846,Brazil,7.9,1985,Drama | Sci-Fi,Terry Gilliam,Jonathan Pryce|Robert De Niro|Katherine Helmond|Ian Holm|Bob Hoskins|Michael Palin|Ian Richardson|Peter Vaughan|Kim Greist|Jim Broadbent|Barbara Hicks|Charles McKeown|Derrick O'Connor|Kathryn Pogson|Bryan Pringle|Sheila Reid|John Flanagan|Ray Cooper|Brian Miller|Simon Nash|Prudence Oliver|Simon Jones|Derek Deadman|Nigel Planer|Terence Bayler|Gorden Kaye|Tony Portacio|Bill Wallis|Winston Dennis|Toby Clark|Diana Martin|Jack Purvis|Elizabeth Spender|Antony Brown|Myrtle Devenish|Holly Gilliam|John Pierce Jones|Ann Way|Don Henderson|Howard Lew Lewis|Oscar Quitak|Harold Innocent|John Grillo|Ralph Nossek|David Gant|James Coyle|Patrick Connor|Roger Ashton-Griffiths|Russell Grant|Mark Holmes|Lynne Brotchie|Janet Hampson|Judith Morse|Jo Phillips|Connie Thomas|Sue Hodge|Noel Butler|Christopher Barr|Ray Hatfield|Paul Hillier|Saul Jephcott|Colin Stepney|David Straun|Paul Waller|Rojer Whieldon|Nicole Appleton|Frances Baker|Les Conrad|Sadie Corre|Margarita Doyle|Dominic Ffytche|Terry Forrestal|Terry Gilliam|John Hasler|Frank Jakeman|Sergio Kato|Henry Roberts|Peter Sands|Guy Standeven|Fred Wood,https://m.media-amazon.com/images/M/MV5BMDM0YTM3Y2UtNzY5MC00OTc4LThhZTYtMmM0ZGZjMmU1ZjdmXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_SX200_.jpg,"Sam Lowry (Jonathan Pryce) is a harried technocrat in a futuristic society that is needlessly convoluted and inefficient. He dreams of a life where he can fly away from technology and overpowering bureaucracy, and spend eternity with the woman of his dreams. While trying to rectify the wrongful arrest of one Harry Buttle (Brian Miller), Lowry meets the woman he is always chasing in his dreams, Jill Layton (Kim Greist). Meanwhile, the bureaucracy has fingered him responsible for a rash of terrorist bombings, and Sam and Jill's lives are put in danger.",https://www.imdb.com/title/tt0088846
253,253,50083,12 Angry Men,9.0,1957,Crime | Drama,Sidney Lumet,Martin Balsam|John Fiedler|Lee J. Cobb|E.G. Marshall|Jack Klugman|Edward Binns|Jack Warden|Henry Fonda|Joseph Sweeney|Ed Begley|George Voskovec|Robert Webber|Rudy Bond|Tom Gorman|James Kelly|Billy Nelson|John Savoca|Walter Stocker,https://m.media-amazon.com/images/M/MV5BMWU4N2FjNzYtNTVkNC00NzQ0LTg0MjAtYTJlMjFhNGUxZDFmXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_SX200_.jpg,"The defense and the prosecution have rested, and the jury is filing into the jury room to decide if a young man is guilty or innocent of murdering his father. What begins as an open-and-shut case of murder soon becomes a detective story that presents a succession of clues creating doubt, and a mini-drama of each of the jurors' prejudices and preconceptions about the trial, the accused, AND each other. Based on the play, all of the action takes place on the stage of the jury room.",https://www.imdb.com/title/tt0050083
254,254,86879,Amadeus,8.4,1984,Biography | Drama | Music,Milos Forman,F. Murray Abraham|Tom Hulce|Elizabeth Berridge|Roy Dotrice|Simon Callow|Christine Ebersole|Jeffrey Jones|Charles Kay|Kenneth McMillan|Kenny Baker|Lisbeth Bartlett|Barbara Bryne|Martin Cavina|Roderick Cook|Milan Demjanenko|Peter DiGesu|Richard Frank|Patrick Hines|Nicholas Kepros|Philip Lenkowsky|Herman Meckler|Jonathan Moore|Cynthia Nixon|Brian Pettifer|Vincent Schiavelli|Douglas Seale|Miroslav Sekera|Cassie Stuart|John Strauss|Karl-Heinz Teuber|Rita Zohar|Miro Grisa|Helena Cihelnikova|Karel Gult|Zuzana Kadlecova|Magda Celakovska|Slavena Drasilova|Eva Senková|Leos Kratochvil|Gino Zeman|Janoslav Mikulín|Ladislav Krecmer|Karel Fiala|Jan Blazek|Zdenek Jelen|Milada Cechalova|John Carrafa|Sara Clifford|Richard Colton|Shelley Freydont|Anne Glasner|Barbara Hoom|Mary Kellogg|Raymond Kurshals|John Malashock|Jennifer Rawe|Tom Rawe|William Whitener|Hana Brejchová|Miriam Chytilová|Karel Effa|Radka Fiedlerová|Rene Gabzdyl|Karel Hábl|Atka Janousková|Marta Jarolimkova|Gabriela Krckova|Vladimir Krousky|Jirí Krytinár|Radka Kucharova|Jan Kuzelka|Jirí Lír|Lenka Loubalová|Dagmar Maskova|Ladislav Mikes|Jitka Molavcová|Jana Musilová|Vojtech Nalezenec|Pavel Nový|Jiri Opsatko|Jan Pohan|Therese Herz|Ivan Pokorný|Milan Riehs|Iva Sebkova|Zdenek Sklenar|Renata Vackova|Jiri Vancura|Dana Vávrová|Petra Vogelova|Josef Zeman|June Anderson|Zbynek Bruthans|Isobel Buchanan|Michele Esposito|Gillian Fisher|Anne Howells|Brian Kay|Robin Leggate|Felicity Lott|Zdenek Mahler|Suzanne Murphy|Alexander Oliver|Patricia Payne|Samuel Ramey|Deborah Rees|Richard Stilwell|Vladimír Svitácek|John Tomlinson|Willard White,https://m.media-amazon.com/images/M/MV5BNWJlNzUzNGMtYTAwMS00ZjI2LWFmNWQtODcxNWUxODA5YmU1XkEyXkFqcGdeQXVyNTIzOTk5ODM@._V1_SX200_.jpg,"Antonio Salieri believes that Wolfgang Amadeus Mozart's music is divine and miraculous. He wishes he was himself as good a musician as Mozart so that he can praise the Lord through composing. He began his career as a devout man who believes his success and talent as a composer are God's rewards for his piety. He's also content as the respected, financially well-off, court composer of Austrian Emperor Joseph II. But he's shocked to learn that Mozart is such a vulgar creature, and can't understand why God favored Mozart to be his instrument. Salieri's envy has made him an enemy of God whose greatness was evident in Mozart. He is ready to take revenge against God and Mozart for his own musical mediocrity.",https://www.imdb.com/title/tt0086879
